Frame,Class,Confidence,X1,Y1,X2,Y2
12,0,0.8704718947410583,486.2105712890625,260.8175964355469,595.8026123046875,621.0104370117188
12,0,0.8735842704772949,857.1548461914062,159.65435791015625,1060.7701416015625,801.4827880859375
13,0,0.8090711236000061,0.02846318855881691,130.0081787109375,113.12091064453125,755.203857421875
13,0,0.8852218985557556,314.4499206542969,266.1885986328125,451.0736389160156,624.4344482421875
13,0,0.8678472638130188,481.99005126953125,261.0295715332031,595.7001953125,621.7542114257812
13,0,0.871831476688385,850.9688720703125,157.46849060058594,1058.4503173828125,800.4805297851562
14,0,0.6154488325119019,0.07270604372024536,180.91578674316406,84.93572998046875,697.6300048828125
14,0,0.8905385732650757,311.086669921875,271.01434326171875,447.4609375,629.30517578125
14,0,0.869718074798584,477.4837646484375,259.833984375,597.18408203125,620.1402587890625
14,0,0.8702279925346375,843.0218505859375,156.55563354492188,1055.5660400390625,802.0226440429688
15,0,0.8787438869476318,307.53564453125,273.5556640625,444.9142150878906,636.3283081054688
15,0,0.8819206357002258,474.25927734375,261.8426513671875,596.8709716796875,627.54736328125
15,0,0.8489552140235901,842.0252075195312,157.43751525878906,1054.7872314453125,802.630615234375
15,0,0.6732094287872314,1023.8812255859375,258.2417907714844,1106.5286865234375,649.8556518554688
16,0,0.8711532950401306,302.82196044921875,274.84820556640625,443.6408996582031,643.266357421875
16,0,0.8814399242401123,475.8724670410156,261.76568603515625,598.89892578125,632.3984375
16,0,0.8365731835365295,838.9029541015625,160.78659057617188,1057.434814453125,802.5524291992188
16,0,0.7550749182701111,1016.8703002929688,239.9605712890625,1109.524169921875,646.9338989257812
16,0,0.6853204369544983,709.5348510742188,332.45849609375,755.514892578125,465.8403625488281
17,0,0.8708071708679199,300.109375,278.1087646484375,442.4349365234375,650.4801635742188
17,0,0.8844764232635498,472.6763000488281,263.4007873535156,599.5291137695312,636.068603515625
17,0,0.8241915702819824,839.1677856445312,162.0595703125,1053.186767578125,809.1243286132812
17,0,0.7663623094558716,1012.785888671875,237.02821350097656,1110.968505859375,649.9086303710938
17,0,0.6613256931304932,711.5130615234375,335.6042175292969,755.8582763671875,470.9140625
18,0,0.8646062612533569,299.0726013183594,280.5116882324219,441.31292724609375,658.5223388671875
18,0,0.8674642443656921,471.41131591796875,268.2565002441406,598.5020751953125,645.9588623046875
18,0,0.8415849208831787,844.6605834960938,168.2388153076172,1049.6617431640625,815.920166015625
18,0,0.7742438316345215,1009.6317749023438,243.51889038085938,1111.941162109375,652.6039428710938
18,0,0.6428154706954956,712.02587890625,342.8589172363281,756.6629028320312,474.8815612792969
19,0,0.8605318069458008,297.8585205078125,287.03948974609375,440.71380615234375,665.5031127929688
19,0,0.8502771258354187,469.4908752441406,271.3572998046875,598.3753662109375,650.9796142578125
19,0,0.8434176445007324,853.7643432617188,172.0906219482422,1046.6478271484375,823.5833740234375
19,0,0.7560809254646301,1007.1142578125,247.11412048339844,1114.4140625,653.2426147460938
19,0,0.6047526597976685,712.9874267578125,346.78704833984375,757.4863891601562,479.804931640625
20,0,0.8465221524238586,306.4263916015625,285.0970153808594,445.99462890625,668.0833129882812
20,0,0.8586778044700623,475.0867004394531,272.2021789550781,605.4963989257812,661.3356323242188
20,0,0.8245845437049866,868.6262817382812,172.55369567871094,1055.0404052734375,827.365478515625
20,0,0.7886971235275269,1012.9575805664062,247.7732696533203,1121.01171875,662.1393432617188
20,0,0.2891664206981659,723.114990234375,349.2266540527344,766.9202880859375,463.76068115234375
21,0,0.8850754499435425,318.9453125,291.24273681640625,466.1746520996094,672.3329467773438
21,0,0.8504846096038818,493.44696044921875,278.832275390625,622.1022338867188,669.8506469726562
21,0,0.8592290878295898,879.2327270507812,173.85647583007812,1069.453369140625,834.3746337890625
21,0,0.842839777469635,1030.4412841796875,251.9317169189453,1139.7701416015625,670.8262939453125
21,0,0.4833039343357086,741.1802368164062,350.1067199707031,783.7832641601562,461.0703125
22,0,0.8661138415336609,331.58526611328125,292.3133850097656,480.45654296875,679.3511962890625
22,0,0.8641518354415894,502.1877746582031,278.6636962890625,637.9576416015625,681.31787109375
22,0,0.8793290257453918,883.9370727539062,175.23501586914062,1080.2286376953125,834.7740478515625
22,0,0.8780596852302551,1038.179931640625,259.39837646484375,1152.31689453125,676.0380249023438
22,0,0.3674349784851074,750.971923828125,354.13885498046875,796.1790771484375,473.07281494140625
23,0,0.871931254863739,343.368896484375,291.310791015625,488.9750671386719,673.1632690429688
23,0,0.8584799766540527,513.6187744140625,282.94537353515625,647.6279296875,682.2144775390625
23,0,0.878631591796875,883.8499145507812,175.84649658203125,1092.92724609375,838.8213500976562
23,0,0.8768195509910583,1043.6429443359375,258.7577209472656,1166.638916015625,676.4345092773438
23,0,0.5298579335212708,765.041748046875,355.5093994140625,807.8030395507812,479.9922790527344
24,0,0.8628681898117065,352.9841003417969,294.55908203125,504.3340148925781,676.681640625
24,0,0.8501742482185364,522.2172241210938,284.7747497558594,659.5882568359375,691.865966796875
24,0,0.8753091096878052,882.9330444335938,174.98077392578125,1095.1053466796875,834.3143310546875
24,0,0.8310295343399048,1056.03466796875,263.15582275390625,1183.1915283203125,674.5055541992188
24,0,0.35867756605148315,776.0982666015625,352.703857421875,821.8926391601562,486.2176513671875
25,0,0.8822513222694397,365.91162109375,296.9349670410156,516.2322387695312,689.5601806640625
25,0,0.8539923429489136,540.2708740234375,292.45477294921875,674.2511596679688,697.1613159179688
25,0,0.8954079747200012,881.6422729492188,177.26625061035156,1102.0362548828125,832.0191650390625
25,0,0.8731088638305664,1065.864501953125,264.7319030761719,1197.995361328125,678.8553466796875
25,0,0.551969051361084,794.4361572265625,354.29541015625,842.6296997070312,490.3729248046875
26,0,0.8603612184524536,379.50958251953125,301.0976867675781,531.7174072265625,701.0775146484375
26,0,0.8806965947151184,552.8364868164062,295.8847961425781,689.6422119140625,706.3592529296875
26,0,0.8810551762580872,885.093994140625,179.1005401611328,1110.6544189453125,837.1653442382812
26,0,0.8580119609832764,1080.6273193359375,270.40673828125,1215.31591796875,683.5950927734375
26,0,0.5490387082099915,807.5465698242188,356.86993408203125,854.37646484375,493.1665954589844
27,0,0.869304895401001,384.2323913574219,304.6219177246094,530.2158203125,708.0958862304688
27,0,0.8619616031646729,560.154052734375,298.9464416503906,695.6453247070312,711.294921875
27,0,0.8752459287643433,884.7875366210938,185.75453186035156,1114.7689208984375,840.1921997070312
27,0,0.8782224655151367,1085.94775390625,276.8832092285156,1225.843994140625,697.4304809570312
27,0,0.41553473472595215,816.9747314453125,365.6024475097656,859.4874877929688,490.9223327636719
28,0,0.8777515888214111,391.6116638183594,310.8197326660156,530.8080444335938,716.4922485351562
28,0,0.8553440570831299,565.5746459960938,303.99700927734375,699.708984375,716.249267578125
28,0,0.885155975818634,885.4325561523438,191.1519775390625,1117.2178955078125,847.9930419921875
28,0,0.8675349354743958,1090.094482421875,281.3728942871094,1233.35888671875,701.3462524414062
28,0,0.566490888595581,821.732421875,367.8129577636719,865.8402099609375,507.5693664550781
29,0,0.8812813758850098,397.8025207519531,317.054443359375,539.7012939453125,727.9335327148438
29,0,0.8719770908355713,566.7586669921875,300.95513916015625,707.797607421875,724.667724609375
29,0,0.8850861191749573,885.1802368164062,193.82012939453125,1117.1446533203125,858.7366943359375
29,0,0.8652521967887878,1096.8125,284.56964111328125,1246.9464111328125,709.5888671875
29,0,0.5624814033508301,829.3164672851562,371.468017578125,877.474365234375,515.7772827148438
30,0,0.8889528512954712,400.07733154296875,321.222412109375,543.8331909179688,739.0938110351562
30,0,0.8647763133049011,570.4186401367188,304.5057678222656,712.113037109375,729.470703125
30,0,0.8791705965995789,888.15771484375,199.44969177246094,1118.803466796875,868.2996826171875
30,0,0.888646125793457,1102.0919189453125,292.88092041015625,1250.1202392578125,714.9944458007812
30,0,0.6905129551887512,833.7655029296875,374.6309814453125,884.0255737304688,522.0670166015625
31,0,0.8904380202293396,401.90338134765625,326.47015380859375,545.6613159179688,746.7160034179688
31,0,0.8669289350509644,577.6388549804688,306.9795837402344,717.1742553710938,734.2714233398438
31,0,0.8842859268188477,886.1438598632812,206.65138244628906,1124.217529296875,877.7240600585938
31,0,0.871324896812439,1103.8497314453125,295.8013610839844,1258.124267578125,721.6456909179688
31,0,0.6588332056999207,839.8812255859375,379.4906005859375,886.9855346679688,526.4561157226562
32,0,0.8999263644218445,401.5079345703125,330.5147705078125,552.2542724609375,756.642333984375
32,0,0.8566886782646179,579.7831420898438,309.0485534667969,720.03466796875,737.09814453125
32,0,0.8810603022575378,889.4434814453125,213.6043243408203,1129.423095703125,883.4363403320312
32,0,0.8557475805282593,1104.9034423828125,298.33294677734375,1265.798583984375,729.8764038085938
32,0,0.6149387955665588,846.0318603515625,388.0041809082031,893.2023315429688,529.2293701171875
33,0,0.8915250301361084,399.22894287109375,333.9008483886719,554.5537719726562,764.1250610351562
33,0,0.8746485114097595,583.327880859375,315.4210205078125,720.4273681640625,743.478515625
33,0,0.9001650810241699,893.1585693359375,218.16500854492188,1129.3497314453125,897.703369140625
33,0,0.8808475136756897,1105.585205078125,302.81103515625,1268.87060546875,727.9208374023438
33,0,0.6107543706893921,848.9404296875,391.9495544433594,897.7328491210938,535.5454711914062
34,0,0.8931505084037781,395.54656982421875,337.18072509765625,550.9462280273438,770.5347290039062
34,0,0.8617745041847229,589.0912475585938,315.429931640625,724.3124389648438,751.6326904296875
34,0,0.9093438386917114,904.7825927734375,227.03102111816406,1134.382080078125,907.968017578125
34,0,0.8747712969779968,1108.4964599609375,307.9114685058594,1272.874755859375,727.0359497070312
34,0,0.5256561040878296,852.3336181640625,397.1276550292969,899.189453125,539.1146850585938
35,0,0.8631032705307007,393.5253601074219,341.1687927246094,548.0865478515625,780.0773315429688
35,0,0.872130274772644,591.13720703125,317.5562438964844,729.869384765625,760.9494018554688
35,0,0.9258312582969666,910.0286254882812,233.96722412109375,1133.926025390625,912.8273315429688
35,0,0.8955047726631165,1112.8489990234375,313.6190185546875,1276.553955078125,732.000732421875
35,0,0.679960310459137,855.9691772460938,404.6750793457031,902.3594970703125,543.8782348632812
36,0,0.8720800876617432,391.27886962890625,344.7142639160156,537.4375610351562,787.2184448242188
36,0,0.823204517364502,591.6790161132812,324.0224304199219,727.6798095703125,771.8621826171875
36,0,0.9292284250259399,914.3309326171875,240.80502319335938,1135.9671630859375,920.2186279296875
36,0,0.901353120803833,1118.108154296875,319.0625,1281.2957763671875,735.1864624023438
36,0,0.6073414087295532,858.0419311523438,409.1889953613281,906.5531616210938,545.9081420898438
37,0,0.8710066080093384,382.72076416015625,345.8887939453125,533.7960205078125,794.511474609375
37,0,0.8501257300376892,592.3097534179688,326.948974609375,723.6840209960938,785.3978271484375
37,0,0.9242637753486633,919.0311889648438,247.92868041992188,1138.6170654296875,926.2748413085938
37,0,0.8992905020713806,1122.4036865234375,325.22564697265625,1283.7705078125,747.5115966796875
37,0,0.6130988001823425,860.6633911132812,414.0096740722656,907.6616821289062,547.2764892578125
38,0,0.8815839290618896,375.6346130371094,350.3003845214844,532.3488159179688,799.9805297851562
38,0,0.865472137928009,592.9552001953125,332.33184814453125,718.6021728515625,798.47412109375
38,0,0.9184737205505371,921.2019653320312,254.73280334472656,1140.2991943359375,933.8031005859375
38,0,0.89699387550354,1124.5457763671875,332.3128967285156,1284.4112548828125,756.5996704101562
38,0,0.5824986696243286,861.0255126953125,421.039306640625,908.9071655273438,557.1046752929688
39,0,0.8833536505699158,369.5437316894531,355.5673828125,529.9322509765625,809.6593627929688
39,0,0.867662787437439,588.6893920898438,337.9002685546875,719.8692016601562,804.1276245117188
39,0,0.9069548845291138,932.5482788085938,260.2767639160156,1140.9188232421875,946.9105834960938
39,0,0.8885281085968018,1125.788330078125,337.0788269042969,1284.8892822265625,766.1085815429688
39,0,0.49478110671043396,862.0504150390625,426.3023376464844,911.12060546875,568.2693481445312
40,0,0.8743340373039246,359.2460632324219,356.1436462402344,526.1226806640625,814.2415771484375
40,0,0.8713781833648682,583.1751708984375,343.9054260253906,715.4552612304688,808.0927124023438
40,0,0.9040929079055786,934.739990234375,266.0350036621094,1140.4903564453125,946.4620971679688
40,0,0.8823935985565186,1128.2213134765625,340.35205078125,1285.2962646484375,775.222412109375
40,0,0.5740944743156433,860.349365234375,428.8004455566406,908.54541015625,571.7447509765625
41,0,0.8967301249504089,344.2072448730469,359.3494873046875,518.673095703125,823.7103271484375
41,0,0.8521267771720886,576.5911865234375,350.5561218261719,712.3314208984375,818.8721923828125
41,0,0.9075288772583008,933.3734741210938,271.83282470703125,1137.5296630859375,944.0904541015625
41,0,0.8787834048271179,1128.8580322265625,351.55084228515625,1282.2772216796875,780.13232421875
41,0,0.5674063563346863,858.8289794921875,434.51324462890625,907.2036743164062,579.10400390625
42,0,0.8661438226699829,330.967529296875,365.6591796875,509.2875671386719,839.0569458007812
42,0,0.8606587648391724,571.1265869140625,353.77069091796875,708.9586791992188,832.4096069335938
42,0,0.9020469188690186,935.4163208007812,277.620361328125,1134.1068115234375,939.2398681640625
42,0,0.8909220099449158,1128.2933349609375,357.7210998535156,1281.9892578125,779.35009765625
42,0,0.5803537964820862,856.0653686523438,442.505615234375,905.248779296875,569.95263671875
43,0,0.8834044337272644,320.9865417480469,366.8996887207031,499.3555603027344,845.3064575195312
43,0,0.8536295890808105,567.7901611328125,356.0485534667969,704.9191284179688,839.4450073242188
43,0,0.9086358547210693,933.4524536132812,280.3932800292969,1131.426025390625,939.5244140625
43,0,0.9007037281990051,1124.751708984375,361.0232849121094,1279.2052001953125,783.2457275390625
43,0,0.5775159597396851,853.3744506835938,443.6280212402344,902.1583251953125,577.8511352539062
44,0,0.8721752166748047,308.84326171875,374.02716064453125,489.3846435546875,859.8388061523438
44,0,0.8397077918052673,562.0086059570312,359.23126220703125,701.25439453125,858.89111328125
44,0,0.9138882160186768,930.4170532226562,287.26849365234375,1126.73583984375,951.1340942382812
44,0,0.8877366781234741,1122.2747802734375,369.5377502441406,1277.5487060546875,796.6574096679688
44,0,0.5806291103363037,850.8899536132812,450.1875305175781,898.8781127929688,589.6893920898438
45,0,0.8804124593734741,289.5264892578125,376.8736267089844,483.8822937011719,880.6331176757812
45,0,0.8355569243431091,553.9877319335938,368.7041931152344,698.4589233398438,876.8340454101562
45,0,0.9137327075004578,927.0298461914062,294.16046142578125,1122.948974609375,963.492919921875
45,0,0.8972522616386414,1117.0841064453125,376.3970031738281,1268.4827880859375,807.2877807617188
45,0,0.5928385853767395,842.9529418945312,455.7141418457031,895.1614990234375,604.7635498046875
46,0,0.8870700597763062,274.08001708984375,382.5482177734375,471.49859619140625,895.7594604492188
46,0,0.8402788639068604,542.0477905273438,370.2802734375,694.4720458984375,880.5748901367188
46,0,0.9075727462768555,920.9375610351562,302.0415344238281,1118.6375732421875,976.8410034179688
46,0,0.9024311900138855,1113.3272705078125,380.9907531738281,1264.8040771484375,815.1873168945312
46,0,0.7503149509429932,836.990966796875,464.5270080566406,891.3237915039062,610.965087890625
47,0,0.8779715299606323,256.4538269042969,392.374267578125,464.1467590332031,905.467529296875
47,0,0.85615074634552,532.8890380859375,377.507568359375,683.8765869140625,896.3140869140625
47,0,0.8954968452453613,915.7327270507812,312.08740234375,1110.841796875,988.1778564453125
47,0,0.8695346117019653,1109.9830322265625,388.1864013671875,1258.546142578125,825.4847412109375
47,0,0.6920349597930908,833.4960327148438,470.510009765625,886.8133544921875,616.2853393554688
48,0,0.894154965877533,240.591064453125,402.8334045410156,449.68572998046875,930.5692138671875
48,0,0.8424854874610901,521.206787109375,383.01611328125,676.6668701171875,905.9986572265625
48,0,0.8829408288002014,912.5291137695312,318.3816223144531,1102.9569091796875,999.043212890625
48,0,0.860540509223938,1104.64892578125,394.768310546875,1255.5819091796875,838.16748046875
48,0,0.7345938682556152,827.8109741210938,472.70672607421875,880.1390991210938,625.9365844726562
49,0,0.8820931315422058,224.73019409179688,413.1675720214844,437.0030822753906,937.151611328125
49,0,0.8410640358924866,515.8410034179688,397.428955078125,672.5745849609375,922.4840087890625
49,0,0.8765783905982971,907.13037109375,327.2663269042969,1096.6632080078125,1008.522216796875
49,0,0.8595207333564758,1096.3626708984375,397.61456298828125,1243.2474365234375,847.2572021484375
49,0,0.613946795463562,822.1175537109375,480.0489501953125,876.0159301757812,631.4161987304688
50,0,0.8748469352722168,210.30316162109375,415.9619140625,428.6505126953125,925.5087890625
50,0,0.8510518670082092,503.2593688964844,409.5087890625,666.1036376953125,928.0949096679688
50,0,0.8710651397705078,895.5812377929688,334.5732421875,1092.5849609375,1019.7664184570312
50,0,0.8703752756118774,1090.65673828125,404.10076904296875,1239.5650634765625,848.8634643554688
50,0,0.806633710861206,812.0641479492188,482.9512939453125,871.9178466796875,636.686767578125
51,0,0.8857422471046448,197.5102081298828,415.3523254394531,418.1331787109375,977.6671142578125
51,0,0.8913705348968506,490.12799072265625,395.8324279785156,664.4746704101562,934.3983154296875
51,0,0.8676013350486755,892.5906372070312,344.6496276855469,1086.475830078125,1027.570556640625
51,0,0.8872774243354797,1087.859130859375,407.74078369140625,1238.15283203125,850.1560668945312
51,0,0.6368908882141113,810.4408569335938,487.5260314941406,867.9244995117188,637.751708984375
52,0,0.874267041683197,186.55625915527344,421.8970031738281,405.5666198730469,970.8502807617188
52,0,0.8902916312217712,484.26708984375,394.634521484375,661.0651245117188,944.7050170898438
52,0,0.8754196166992188,887.683349609375,347.93609619140625,1078.5726318359375,1030.3338623046875
52,0,0.9072688817977905,1081.94091796875,410.5594482421875,1236.9158935546875,851.1887817382812
52,0,0.7030302882194519,810.2400512695312,492.9004821777344,862.6646728515625,640.7601928710938
53,0,0.8932737708091736,178.9336700439453,419.3159484863281,397.9151611328125,997.7408447265625
53,0,0.8880985975265503,477.8529357910156,407.0323791503906,656.6124267578125,952.1031494140625
53,0,0.8666656017303467,883.792724609375,348.9638366699219,1073.6514892578125,1030.1953125
53,0,0.9151109457015991,1078.876953125,411.8864440917969,1237.4468994140625,852.2062377929688
53,0,0.7152615189552307,806.6747436523438,495.7192687988281,861.391845703125,646.079833984375
54,0,0.9051030278205872,170.70977783203125,421.005126953125,393.1466064453125,1005.4270629882812
54,0,0.900728702545166,474.6389465332031,401.25213623046875,654.2052612304688,961.3082885742188
54,0,0.8656991124153137,876.6072998046875,351.90936279296875,1069.0628662109375,1032.8729248046875
54,0,0.921178936958313,1075.845458984375,411.5372009277344,1239.0284423828125,852.9277954101562
54,0,0.7429433465003967,805.028564453125,495.4799499511719,859.566650390625,645.4300537109375
55,0,0.893689751625061,163.19570922851562,420.70025634765625,383.3294982910156,1014.9336547851562
55,0,0.8890022039413452,468.07958984375,401.42327880859375,658.5481567382812,978.9974975585938
55,0,0.8857156038284302,866.964599609375,348.78826904296875,1064.0655517578125,1032.960205078125
55,0,0.9261965155601501,1074.77392578125,411.36541748046875,1239.4197998046875,853.203369140625
55,0,0.7865158319473267,803.9714965820312,494.903076171875,858.82373046875,649.8553466796875
56,0,0.8891075849533081,149.49874877929688,417.08209228515625,374.41827392578125,1022.97900390625
56,0,0.8826960921287537,459.6589660644531,402.9076232910156,660.0033569335938,995.1996459960938
56,0,0.9070693254470825,860.98291015625,350.222412109375,1061.11181640625,1032.90185546875
56,0,0.9248524904251099,1072.9278564453125,411.2808532714844,1239.1856689453125,853.3905639648438
56,0,0.7278057336807251,801.7496337890625,496.2323913574219,857.3798217773438,651.1034545898438
57,0,0.8863464593887329,136.1639862060547,417.5172424316406,367.30059814453125,1028.55712890625
57,0,0.8817847371101379,455.1082763671875,405.5478210449219,657.26220703125,1008.3887939453125
57,0,0.9046233892440796,857.0341796875,348.73394775390625,1058.5748291015625,1020.9859619140625
57,0,0.9280610084533691,1071.002197265625,412.2597351074219,1241.1815185546875,853.0781860351562
57,0,0.5489727854728699,800.9808959960938,498.6371154785156,854.4273681640625,648.2437133789062
58,0,0.8892428874969482,123.82585906982422,415.44677734375,359.7625427246094,1035.748046875
58,0,0.8941339254379272,450.9454650878906,404.72589111328125,649.556640625,1018.2037353515625
58,0,0.9106788635253906,848.0465698242188,345.7558898925781,1050.8369140625,1011.5270385742188
58,0,0.9271156191825867,1069.123046875,412.74578857421875,1243.1778564453125,854.3268432617188
58,0,0.5303995609283447,799.207275390625,499.2548522949219,851.8553466796875,648.6422729492188
59,0,0.9047950506210327,113.89619445800781,414.6885681152344,349.4431457519531,1038.08837890625
59,0,0.8967671394348145,447.1080322265625,403.26019287109375,643.9672241210938,1027.698974609375
59,0,0.9119713306427002,837.07958984375,345.50811767578125,1045.0435791015625,1012.365234375
59,0,0.9226749539375305,1066.332763671875,415.7990417480469,1245.1884765625,855.2523193359375
59,0,0.5371976494789124,797.9618530273438,500.1881103515625,850.0728149414062,644.8331909179688
60,0,0.9146945476531982,104.44740295410156,414.4393615722656,345.25140380859375,1051.2943115234375
60,0,0.8972585797309875,443.3941955566406,405.6454162597656,641.8554077148438,1040.0013427734375
60,0,0.9011197686195374,826.0941162109375,345.78167724609375,1042.21630859375,1015.9891967773438
60,0,0.9118959903717041,1064.547119140625,417.7416687011719,1246.8653564453125,856.5668334960938
60,0,0.38394251465797424,796.2532958984375,499.993408203125,848.4218139648438,641.394775390625
61,0,0.9146398901939392,100.0155258178711,413.9275207519531,341.3154296875,1065.99560546875
61,0,0.9012743234634399,439.72760009765625,402.5010681152344,641.6400146484375,1045.79833984375
61,0,0.9059120416641235,821.3688354492188,345.70849609375,1039.754638671875,1016.7449951171875
61,0,0.9114248156547546,1065.596435546875,416.1331787109375,1249.19287109375,854.0966186523438
61,0,0.36270782351493835,796.6124877929688,499.5904541015625,846.8475952148438,641.14111328125
62,0,0.9224984049797058,97.16790771484375,409.2619323730469,327.35125732421875,1074.47412109375
62,0,0.8927077651023865,440.260986328125,392.942138671875,643.1797485351562,1047.5076904296875
62,0,0.9186602234840393,820.9940185546875,343.45025634765625,1038.104248046875,1020.4793090820312
62,0,0.9077393412590027,1067.197265625,412.5106506347656,1254.1248779296875,854.0223999023438
62,0,0.34515321254730225,798.9773559570312,497.5765075683594,845.9389038085938,645.4557495117188
63,0,0.9196603894233704,91.21549224853516,407.7655334472656,320.48626708984375,1072.6549072265625
63,0,0.8955976963043213,438.1384582519531,386.7149658203125,645.6133422851562,1048.835205078125
63,0,0.91435307264328,823.4814453125,343.4147644042969,1040.2916259765625,1023.1345825195312
63,0,0.9040615558624268,1071.721923828125,411.7337646484375,1257.6226806640625,856.3414916992188
63,0,0.41768592596054077,800.1697998046875,494.2093505859375,849.0780639648438,647.2030639648438
64,0,0.9247250556945801,80.719970703125,406.3807373046875,316.9517822265625,1072.4962158203125
64,0,0.9032993912696838,437.1776428222656,380.7740478515625,647.9368286132812,1050.219482421875
64,0,0.9238983392715454,815.4613037109375,341.32000732421875,1041.12890625,1024.7200927734375
64,0,0.893339991569519,1076.2672119140625,411.0151062011719,1261.75,859.744140625
65,0,0.9147452116012573,74.36527252197266,402.8736572265625,315.29962158203125,1071.723388671875
65,0,0.9011719822883606,436.5206298828125,374.6109924316406,651.4122314453125,1050.26708984375
65,0,0.9308567047119141,821.3469848632812,341.43572998046875,1043.3206787109375,1026.9912109375
65,0,0.9073103070259094,1080.8055419921875,407.2521667480469,1267.7808837890625,856.48681640625
66,0,0.920134961605072,63.885074615478516,399.9102478027344,306.4202575683594,1067.9896240234375
